id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3039402,J2694,2022-09-15T04:00:00+00:00,2027-04-15T04:00:00+00:00,AMEREN ILLINOIS,Christian,IL,DPP-2022,Central,Phase 2,NRIS,7COFFEEN  - 7PANA     345.0kV,500.00,500.00,500.00,500.00,0.00,0.00,Hybrid,Solar/Wind/Battery,Active,,Not Started,,,,
3039403,J2695,2022-09-14T04:00:00+00:00,2027-04-15T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Carroll,IN,DPP-2022,Central,Phase 2,NRIS,Other_,234.00,234.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039404,J2697,2022-09-15T04:00:00+00:00,2027-04-15T04:00:00+00:00,AMEREN ILLINOIS,St. Clair,IL,DPP-2022,Central,Phase 2,NRIS,7ASTER - 7CMDR 345.0kV,500.00,500.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Wind/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039405,J2698,2022-09-14T04:00:00+00:00,2028-10-02T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Choctaw,MS,DPP-2022,South,Phase 1,E-NRIS,WOLF CREEK 500 kV,500.00,500.00,0.00,0.00,0.00,0.00,High Voltage DC,Wind Turbine,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039406,J2716,2022-09-14T04:00:00+00:00,2027-04-15T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Dakota,MN,DPP-2022,West,Phase 1,NRIS,HAMPTON 345 KV,300.00,300.00,300.00,300.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3039407,J2688,2022-09-15T04:00:00+00:00,2026-05-26T04:00:00+00:00,"ENTERGY TEXAS, INC.",Newton,TX,DPP-2022,South,Phase 1,NRIS,NEWTON 138 kV,130.00,130.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039408,J2689,2025-07-31T04:00:00+00:00,2026-05-26T04:00:00+00:00,"ENTERGY TEXAS, INC.",Liberty,TX,DPP-2022,South,Phase 1,NRIS,JACINTO 230kV,180.00,180.00,180.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3039409,J2686,2022-09-15T04:00:00+00:00,2026-09-30T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Muscatine,IA,DPP-2022,West,Phase 1,NRIS,Walcott 345 kV,150.00,150.00,150.00,150.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3039410,J2687,2022-09-15T04:00:00+00:00,2026-09-30T04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,Hancock,IN,DPP-2022,Central,Phase 2,NRIS,Sunnyside to Gwynneville 345kV line,300.00,300.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039411,J2798,2022-09-15T04:00:00+00:00,2026-08-15T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,White,IN,DPP-2022,Central,Phase 2,NRIS,E. Winamac - Monticello 138 kV line,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3039412,J2770,2023-09-12T04:00:00+00:00,2026-09-01T04:00:00+00:00,CLECO POWER LLC,Grant,LA,DPP-2022,South,Phase 1,NRIS,Colfax-Montgomery (EES) 230 kV Line,125.00,125.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039413,J2801,2023-09-11T04:00:00+00:00,2026-09-01T04:00:00+00:00,,Woodruff,AR,DPP-2022,South,Phase 1,ERIS,AECC HUNTER NORTH - MCCRORY 161.0kV,130.00,130.00,130.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039414,J2760,2022-09-15T04:00:00+00:00,2027-06-01T04:00:00+00:00,MINNESOTA POWER INC.,Hubbard,MN,DPP-2022,West,Phase 1,NRIS,BADOURA4 (608610) 230 kV Substation,68.00,68.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039415,J2771,2022-09-15T04:00:00+00:00,2027-03-01T05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Coahoma,MS,DPP-2022,South,Phase 1,NRIS,6CROSSROADS! (337100) - 6MOONLAKE%  (337107) 230 kV,100.00,100.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039416,J2772,2022-09-15T04:00:00+00:00,2027-06-01T04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,Mercer,ND,DPP-2022,West,Phase 1,NRIS,Coyote Switchyard 345 kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039417,J2773,2022-09-15T04:00:00+00:00,2027-06-01T04:00:00+00:00,,Poinsett,AR,DPP-2022,South,Phase 1,NRIS,Newport - Fisher 161 kV Line,100.00,100.00,100.00,100.00,0.00,0.00,Hybrid,Solar/Battery,Pending Revision Approval,,Not Started,,,,
3039418,J2803,2022-09-14T04:00:00+00:00,2027-03-01T05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Carroll,MS,DPP-2022,South,Phase 1,NRIS,Winona (3WINONA!  337060) - Carrollton (3CARROLLTON+  337056) 115 kV,150.00,150.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039419,J2804,2022-09-15T04:00:00+00:00,2017-06-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",West Carroll,LA,DPP-2022,South,Phase 1,NRIS,Oak Grove - Galion 115kV Tap,100.00,100.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039420,J2826,2022-09-15T04:00:00+00:00,2027-06-01T04:00:00+00:00,HOOSIER ENERGY,Greene,IN,DPP-2022,Central,Phase 2,NRIS,Sandborn Primary - Worthington Primary 161.0kV,125.00,125.00,125.00,125.00,0.00,0.00,Hybrid,Solar/Battery,Pending Revision Approval,,Not Started,,,,
3039421,J2869,2022-09-15T04:00:00+00:00,2027-06-01T04:00:00+00:00,,Sunflower,MS,DPP-2022,South,Phase 1,NRIS,GERALDANDRUS SES SWITCHYARD-INDIANOLA 230 KV,150.00,150.00,150.00,150.00,0.00,0.00,Hybrid,Solar/Battery,Pending Revision Approval,,Not Started,,,,
3039422,J2796,2022-09-15T04:00:00+00:00,2026-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jackson,AR,DPP-2022,South,Phase 1,NRIS,Newport Ab-Cash 161kV,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039423,J2766,2023-08-21T04:00:00+00:00,2025-01-01T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Howard,IN,DPP-2022,Central,Phase 2,NRIS,Other_,190.00,190.00,190.00,190.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-12-18T05:00:00+00:00,,,
3039424,J2775,2022-09-08T04:00:00+00:00,2025-01-01T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",White,IN,DPP-2022,Central,Phase 2,NRIS,Other_,125.00,125.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-08-07T04:00:00+00:00,,,
3039425,J2776,2022-09-07T04:00:00+00:00,2025-01-01T05:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Fulton,IN,DPP-2022,Central,Phase 2,NRIS,WINAMAC to BRUCE LAKE 69kV (Circuit ID 6913) NIPSCO AREA,10.00,10.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2023-03-22T04:00:00+00:00,,,
3039426,J2777,2022-09-07T04:00:00+00:00,2025-01-01T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Madison,IN,DPP-2022,Central,Phase 2,NRIS,Cadiz	Lapel Brockway Glass 69kV,35.00,35.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2023-03-22T04:00:00+00:00,,,
3039427,J2778,2022-09-07T04:00:00+00:00,2025-01-01T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Miami,IN,DPP-2022,Central,Phase 2,NRIS,Deedsville	North Manchester Switching Sta 69kV (Circuit Number 6974).,15.00,15.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039428,J2779,2022-09-08T04:00:00+00:00,2025-01-01T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Clinton,IN,DPP-2022,Central,Phase 2,NRIS,Lafayette	to Middlefork 69kV Line (Circuit 6909),40.00,40.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039429,J2901,2022-09-13T04:00:00+00:00,2027-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Columbia,AR,DPP-2022,South,Phase 1,ERIS,MACEDONIA - TAYLOR 115.0kV,140.00,140.00,140.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039430,J2902,2022-09-13T04:00:00+00:00,2027-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Warren,MS,DPP-2022,South,Phase 1,NRIS,Beech Grove SS 115 kV Substation,70.00,70.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3039431,J2892,2022-09-15T04:00:00+00:00,2026-06-30T04:00:00+00:00,ITC MIDWEST,Franklin,IA,DPP-2022,West,Phase 1,NRIS,Blackhawk (MEC) - Quinn 345 kV,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-09-11T04:00:00+00:00,,,
3039432,J2829,2022-09-15T04:00:00+00:00,2025-03-01T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Scott,IN,DPP-2022,Central,Phase 2,NRIS,Scottsburg - Speed 69kV,30.00,30.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039433,J2836,2022-09-12T04:00:00+00:00,2025-03-01T05:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,Livingston,KY,DPP-2022,Central,Phase 2,NRIS,Tap - Cumberland 69.0kV,45.00,45.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039434,J2879,2022-09-14T04:00:00+00:00,2025-10-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Washington,MN,DPP-2022,West,Phase 1,NRIS,CHEMOLITE,80.00,80.00,80.00,80.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3039435,J2872,2022-09-14T04:00:00+00:00,2025-12-01T05:00:00+00:00,NORTHERN STATES POWER COMPANY,Dakota,MN,DPP-2022,West,Phase 1,NRIS,Hampton 345kV,150.00,150.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3039436,J2852,2022-09-14T04:00:00+00:00,2025-04-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Roberts,SD,DPP-2022,West,Phase 1,ERIS,Browns Valley 230 kV Substation,200.00,200.00,200.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3039437,J2895,2022-09-15T04:00:00+00:00,2025-04-30T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Clark,IN,DPP-2022,Central,Phase 2,NRIS,Bethlehem 138kV Substation,120.00,120.00,120.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-08-19T04:00:00+00:00,,,
3039438,J2896,2022-09-14T04:00:00+00:00,2025-04-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Sargent,ND,DPP-2022,West,Phase 1,NRIS,Gwinner 115kV Substation,80.00,80.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3039439,J2897,2022-09-15T04:00:00+00:00,2025-04-30T04:00:00+00:00,"ENTERGY TEXAS, INC.",San Jacinto,TX,DPP-2022,South,Phase 1,ERIS,RIVTRIN - SHECO CALVIN 138.0kV,150.00,150.00,150.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3039440,J2898,2022-09-15T04:00:00+00:00,2026-04-30T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Amite,MS,DPP-2022,South,Phase 1,NRIS,FRANKLIN EHV - MCKNIGHT 500.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039441,J2899,2022-09-14T04:00:00+00:00,2026-04-30T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Calcasieu,LA,DPP-2022,South,Phase 1,ERIS,GOOS FERRY - CHALKLEY CO 230.0kV,250.00,250.00,250.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3039442,J2900,2022-09-15T04:00:00+00:00,2026-04-30T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Amite,MS,DPP-2022,South,Phase 1,NRIS,FRANKLIN EHV - MCKNIGHT 500.0kV,400.00,400.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039443,J2913,2022-09-15T04:00:00+00:00,2025-04-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Sargent,ND,DPP-2022,West,Phase 1,ERIS,Forman 115kV Substation,90.00,90.00,90.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3039444,J2914,2022-09-14T04:00:00+00:00,2026-04-30T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",St. Tammany,LA,DPP-2022,South,Phase 1,ERIS,MCKNIGHT - PLANT DANIEL 500.0kV,450.00,450.00,450.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3039445,J2845,2025-10-23T04:00:00+00:00,2025-10-15T04:00:00+00:00,ITC MIDWEST,Freeborn,MN,DPP-2022,West,Phase 1,NRIS,Adams - Hayward 161kV,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039446,J2909,2022-09-14T04:00:00+00:00,2027-06-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Lonoke,AR,DPP-2022,South,Phase 1,ERIS,Remington AECC to Lonoke E 115kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-27T04:00:00+00:00,,,
3039447,J2915,2022-09-15T04:00:00+00:00,2028-07-18T04:00:00+00:00,AMEREN MISSOURI,Clark,MO,DPP-2022,Central,Phase 2,NRIS,Other_,223.00,223.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039448,J2841,2022-09-15T04:00:00+00:00,2025-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Independence,AR,DPP-2022,South,Phase 1,NRIS,Independent - Holland Bottom 500kV,500.00,500.00,500.00,500.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3039449,J2842,2022-09-15T04:00:00+00:00,2025-10-01T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,Mason 138kV,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3039450,J2843,2022-09-15T04:00:00+00:00,2025-10-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Hendricks,IN,DPP-2022,Central,Phase 2,NRIS,Qualitech 345kV - Amo 345kV,110.00,110.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039451,J2873,2022-09-13T04:00:00+00:00,2027-10-01T04:00:00+00:00,COOPERATIVE ENERGY,Simpson,MS,DPP-2022,South,Phase 1,NRIS,Magee 161 - White Oak 161.0kV,165.00,165.00,165.00,165.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039452,J2887,2022-09-13T04:00:00+00:00,2027-10-01T04:00:00+00:00,COOPERATIVE ENERGY,Simpson,MS,DPP-2022,South,Phase 1,NRIS,Magee 161 - White Oak 161.0kV,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3039453,J2807,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,METC,Ingham,MI,DPP-2022,East (ITC),Phase 1,NRIS,DELHI to TOMPKINS 138kV,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3039454,J2808,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,AMEREN ILLINOIS,Fayette,IL,DPP-2022,Central,Phase 2,NRIS,Ramsey East 138 sub (co-located with Dressor and Switchgrass),100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039455,J2809,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,AMEREN ILLINOIS,Iroquois,IL,DPP-2022,Central,Phase 2,NRIS,4GILMAN - 4PAXTON E 138 kV,133.00,133.00,133.00,133.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039456,J2810,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,ITC MIDWEST,Cerro Gordo,IA,DPP-2022,West,Phase 1,NRIS,Killdeer 345/161 sub (Emery station 161 outlet),100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3039457,J2811,2022-09-14T04:00:00+00:00,2026-09-01T04:00:00+00:00,ITC MIDWEST,Cerro Gordo,IA,DPP-2022,West,Phase 1,NRIS,Killdeer,210.00,210.00,210.00,210.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3039458,J2883,2022-09-15T04:00:00+00:00,2027-09-01T04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,Mercer,ND,DPP-2022,West,Phase 1,NRIS,Coyote Switchyard 345kV Substation,347.00,347.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3039459,J3828,2024-04-18T04:00:00+00:00,2028-11-01T04:00:00+00:00,ITC,Lapeer,MI,DPP-2025,East (ITC),Phase 1,NRIS,Other_,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,,,,,
3039460,J3829,2024-04-17T04:00:00+00:00,2028-12-01T05:00:00+00:00,"ENTERGY ARKANSAS, LLC",Hot Spring,AR,DPP-2023,South,Study Not Started,NRIS,ETTA,770.00,770.00,770.00,0.00,0.00,0.00,Gas,Combined-Cycle – Steam Plant,Active,,,,,,
3039461,S1000,2020-06-20T04:00:00+00:00,,,,,,,,SIS,,10.00,10.00,0.00,0.00,0.00,0.00,,,LEGACY: Done,,,,,,
3039462,S1001,2020-06-25T04:00:00+00:00,,,,,,,,SIS,,7.50,7.50,0.00,0.00,0.00,0.00,,,Done,,,2024-06-07T04:00:00+00:00,,,
3039463,S1002,2020-10-01T04:00:00+00:00,,,,,,,,SIS,,70.00,70.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039464,S1004,2020-10-28T04:00:00+00:00,,,,,,,,SIS,,30.00,30.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039465,S1005,2021-04-02T04:00:00+00:00,,,,,,,,SIS,,60.00,60.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039466,S1006,2021-04-02T04:00:00+00:00,2023-10-30T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,,,,,,SIS,REC Bradford - W. Darien 138kV Line,75.00,75.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039467,S1007,2021-07-08T04:00:00+00:00,2022-10-01T04:00:00+00:00,ITC,Tuscola,,,,,SIS,Atlanta – Tuscola 120 kV line(265183),70.00,70.00,0.00,0.00,0.00,0.00,,,Withdrawn,,Not Started,2024-08-15T04:00:00+00:00,,,
3039468,S1008,2021-08-04T04:00:00+00:00,2022-12-31T05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",,,,,,SIS,Line Tap between Edwardsport and Amo 345kV,250.00,250.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,2025-04-25T04:00:00+00:00,,,
3039469,S1009,2021-08-17T04:00:00+00:00,2023-10-01T04:00:00+00:00,GREAT RIVER ENERGY,,,,,,SIS,Pleasant Valley 161kV Substation,258.92,258.92,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039470,S1010,2021-10-15T04:00:00+00:00,2021-09-01T04:00:00+00:00,METC,Gratiot,,,,,SIS,Redstone138 kV Sub(256542),50.00,50.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039471,S1011,2021-10-15T04:00:00+00:00,2023-09-01T04:00:00+00:00,METC,Gratiot,,,,,SIS,Slate 345 kV Sub (256573),100.00,100.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039472,S1012,2021-10-15T04:00:00+00:00,,METC,,,,,,SIS,Luce 138 kV Sub(256594),80.00,80.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039473,S1013,2022-01-26T05:00:00+00:00,2023-10-01T04:00:00+00:00,ITC MIDWEST,,,,,,SIS,Lakefield Junction 345kV,200.00,200.00,0.00,0.00,0.00,0.00,,,Done,,,,2026-06-30T04:00:00+00:00,,
3039474,S1014,2022-03-09T05:00:00+00:00,2025-10-31T04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,,,,,,SIS,Merricourt Wind 230kV,49.90,49.90,0.00,0.00,0.00,0.00,,,Done,,,,2028-09-01T04:00:00+00:00,,
3039475,S1015,2022-04-11T04:00:00+00:00,2025-11-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Delta,,,,,SIS,Garden Corners 138kV,55.00,55.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3039476,S1016,2022-04-15T04:00:00+00:00,2022-06-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,,,,,,SIS,Lone Rock 69kV,25.00,25.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039477,S1017,2022-04-11T04:00:00+00:00,2023-06-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,,,,,,SIS,Tennyson 138kV,100.00,100.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039478,S1018,2022-04-20T04:00:00+00:00,2022-06-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,,,,,,SIS,7 Mile Creek 138kV,75.00,75.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039479,S1019,2022-04-25T04:00:00+00:00,2023-09-01T04:00:00+00:00,METC,,,,,,SIS,Redstone 138kV,50.00,50.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039480,S1020,2022-04-25T04:00:00+00:00,2023-09-01T04:00:00+00:00,METC,Gratiot,,,,,SIS,Slate Substation 345kV,100.00,100.00,0.00,0.00,0.00,0.00,,,Done,,,,,2022-06-20T04:00:00+00:00,
3039481,S1021,2022-04-25T04:00:00+00:00,2023-09-01T04:00:00+00:00,METC,Gratiot,,,,,SIS,Luce Substation,80.00,80.00,0.00,0.00,0.00,0.00,,,Done,,,,,2022-05-17T04:00:00+00:00,
3039482,S1022,2022-05-02T04:00:00+00:00,2023-10-11T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Pike,,,,,SIS,PETEUA31 4.14kV,3.00,3.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039483,S1023,2022-05-16T04:00:00+00:00,2023-03-27T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Grant,,,,,SIS,Nelson Dewey - Lancaster 138kV,25.00,25.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3039484,S1024,2022-05-16T04:00:00+00:00,2023-01-26T05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Waushara,,,,,SIS,Wautoma 138kV,50.00,50.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3039485,S1025,2022-05-16T04:00:00+00:00,2022-06-01T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Rock,,,,,SIS,Sheepskin 69kV,25.00,25.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039486,S1026,2022-05-26T04:00:00+00:00,2022-07-01T04:00:00+00:00,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,Dubois,,,,,SIS,Dubois - Culley 138kV line,50.00,50.00,0.00,0.00,0.00,0.00,,,Active,,,,,2022-10-31T04:00:00+00:00,
3039487,S1027,2022-05-26T04:00:00+00:00,,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Lake County,,,,,SIS,,50.00,50.00,0.00,0.00,0.00,0.00,,,Done,,,,2028-05-31T04:00:00+00:00,,
3039488,S1028,2022-05-31T04:00:00+00:00,,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,White,,,,,SIS,Reynolds - Burr Oak 345kV Line,60.00,60.00,0.00,0.00,0.00,0.00,,,Done,,,,,,
3039489,S1029,2022-06-03T04:00:00+00:00,2024-02-01T05:00:00+00:00,,Mclean,,,,,SIS,Aster Substation,99.00,99.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039490,S1030,2022-06-13T04:00:00+00:00,2024-02-01T05:00:00+00:00,,Fayette,,,,,SIS,,99.00,99.00,0.00,0.00,0.00,0.00,,,Withdrawn,,,,,,
3039491,S1031,2022-08-19T04:00:00+00:00,2025-07-30T04:00:00+00:00,METC,Isabella,,,,,SIS,Salt River Substation 138kV,90.00,90.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3039492,S1032,2022-08-19T04:00:00+00:00,2025-07-30T04:00:00+00:00,METC,Isabella County,,,,,SIS,Salt River Substation 138kV,90.00,90.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3039493,S1033,2022-08-15T04:00:00+00:00,2023-07-05T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Green,,,,,SIS,Bass Creek – Albany – North Monroe 138 kV,25.00,25.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
3039494,S1034,2022-08-15T04:00:00+00:00,2023-06-06T04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,Dodge,,,,,SIS,North Beaver Dam 69kV - Bus 698222,0.00,0.00,0.00,0.00,0.00,0.00,,,Active,,,,,,
