id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3042928,J3042,2022-09-15T04:00:00+00:00,2026-01-01T05:00:00+00:00,"ENTERGY LOUISIANA, LLC",St. John the Baptist,LA,DPP-2022,South,Phase 1,ERIS,WATERFORD 230 SWYD - VACHERIE 230.0kV,150.00,150.00,150.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042929,J3003,2022-09-15T04:00:00+00:00,2025-08-30T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,4HAVANA2 - 4CINCINATTI 138.0kV,180.00,180.00,180.00,135.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3042930,J3004,2022-09-15T04:00:00+00:00,2025-08-30T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,Cane,142.00,142.00,142.00,127.50,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3042931,J2983,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Grant,AR,DPP-2022,South,Phase 1,ERIS,WOODWARD 115 SUB - AECC GRAPEVINE 115.0kV,140.00,140.00,140.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042932,J2991,2022-09-14T04:00:00+00:00,2025-09-15T04:00:00+00:00,ITC,Wayne,MI,DPP-2022,East (ITC),Phase 1,NRIS,Dayton 120kV Substation,200.00,200.00,200.00,200.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3042933,J2993,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Grant,AR,DPP-2022,South,Phase 1,NRIS,Woodward-Grapevine 115kV line,80.00,80.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042934,J2994,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,ARKANSAS ELECTRIC COOPERATIVE CORPORATION,Arkansas,AR,DPP-2022,South,Phase 1,NRIS,Deluce 115kV,40.00,40.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042935,J2996,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Clay,AR,DPP-2022,South,Phase 1,NRIS,Corning North to Datto 161kV Line,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042936,J3000,2022-09-14T04:00:00+00:00,2025-09-15T04:00:00+00:00,HOOSIER ENERGY,Greene,IN,DPP-2022,Central,Phase 2,NRIS,Worthington - Merom 345kV Line,80.00,80.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042937,J3039,2022-09-13T04:00:00+00:00,2029-08-31T04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,Olmsted,MN,DPP-2022,West,Phase 1,NRIS,Byron 161kV,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042938,J3024,2022-09-12T04:00:00+00:00,2026-03-07T05:00:00+00:00,ITC MIDWEST,Louisa,IA,DPP-2022,West,Phase 1,NRIS,Newport 161 kV Bus High Side of T91 XFRMR 161/69 kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-27T04:00:00+00:00,,,
3042939,J2939,2022-09-14T04:00:00+00:00,2025-11-30T05:00:00+00:00,COOPERATIVE ENERGY,Tunica,MS,DPP-2022,South,Phase 1,NRIS,Hambrick Switching Station 115kV,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042940,J2940,2022-09-14T04:00:00+00:00,2025-11-30T05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Sharkey,MS,DPP-2022,South,Phase 1,NRIS,Nitta Yuma SS (CE) - Rolling Fork 115 kV,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042941,J2982,2022-09-14T04:00:00+00:00,2023-09-30T04:00:00+00:00,AMEREN ILLINOIS,Warren,IL,DPP-2022,Central,Phase 2,NRIS,Line 6629 Monmouth 69 kV Switching Station,35.00,35.00,35.00,35.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042942,J2976,2022-09-15T04:00:00+00:00,2025-05-31T04:00:00+00:00,"EAST TEXAS ELECTRIC COOPERATIVE, INC.",Jasper,TX,DPP-2022,South,Phase 1,NRIS,Mill Creek SW Station 138 kV,50.00,50.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042943,J3011,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,AMEREN ILLINOIS,St. Clair,IL,DPP-2022,Central,Phase 2,NRIS,Prairie State Plant Switchyard 345 kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042944,J3031,2022-09-14T04:00:00+00:00,2026-10-31T04:00:00+00:00,AMEREN ILLINOIS,Jefferson,IL,DPP-2022,Central,Phase 2,NRIS,4WLTNVL TP 138 kV,200.00,200.00,200.00,200.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3042945,J2954,2022-09-14T04:00:00+00:00,2026-09-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Clay,AR,DPP-2022,South,Phase 1,NRIS,AECC CORNING NORTH ̢?? DATTO 161 KV,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042946,J2955,2023-11-07T05:00:00+00:00,2026-09-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Saline,AR,DPP-2022,South,Phase 1,NRIS,WRIGHTSVILLE ̢?? WHITE BLUFF EHV 115 KV,150.00,150.00,150.00,150.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042947,J2969,2022-09-12T04:00:00+00:00,2002-11-01T05:00:00+00:00,MICHIGAN PUBLIC POWER AGENCY,Kalkaska,MI,DPP-2022,East (ITC),Phase 1,NRIS,Kalkaska Gen,13.40,13.40,13.40,13.40,0.00,0.00,Gas,Combustion Turbine (Simple Cycle),Active,,Not Started,,,,
3042948,J3008,2022-08-24T04:00:00+00:00,2025-05-15T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Cook,IL,DPP-2022,Central,Phase 2,NRIS,"Sheffield - Burnham 345 (Tie line between CE and NIPS, NIPS owns 1.87 miles)",270.00,270.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042949,J2933,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,METC,Bay,MI,DPP-2022,East (ITC),Phase 1,NRIS,Gallagher-Tittabawassee 345kV Transmission Line,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042950,J2931,2022-09-14T04:00:00+00:00,2025-10-01T04:00:00+00:00,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,Henderson,KY,DPP-2022,Central,Phase 2,NRIS,AB Brown 345 - Reid EHV (BREC Terminal) 345.0kV,400.00,400.00,400.00,225.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042951,J2972,2022-09-15T04:00:00+00:00,2026-08-15T04:00:00+00:00,AMEREN ILLINOIS,Adams,IL,DPP-2022,Central,Phase 2,NRIS,4HULL     - 4HERLEMAN 138.0kV,140.00,140.00,140.00,140.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042952,J2973,2022-09-15T04:00:00+00:00,2026-08-15T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Christian,IL,DPP-2022,Central,Phase 2,NRIS,7FARADAY - 7PANA 345.0kV,250.00,250.00,250.00,250.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042953,J3023,2022-09-14T04:00:00+00:00,2026-04-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Hot Spring,AR,DPP-2022,South,Phase 1,NRIS,H.S. EHV 500 kV Substation,400.00,400.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042954,J2967,2022-09-09T04:00:00+00:00,2025-10-15T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Jefferson Davis,LA,DPP-2022,South,Phase 1,NRIS,Lowe Grout Rd to Jennings 138kV Line,200.00,200.00,200.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042955,J3014,2022-09-15T04:00:00+00:00,2026-10-31T04:00:00+00:00,CLECO POWER LLC,Rapides,LA,DPP-2022,South,Phase 1,ERIS,Cooper - Leesville 138.0kV,280.00,280.00,280.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042956,J2956,2022-09-15T04:00:00+00:00,2027-03-01T05:00:00+00:00,,Morehouse,LA,DPP-2022,South,Phase 1,NRIS,Galion 115 kV Substation,100.00,100.00,100.00,100.00,0.00,0.00,Hybrid,Solar/Battery,Pending Revision Approval,,Not Started,,,,
3042957,J2957,2022-09-15T04:00:00+00:00,2027-01-01T05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Panola,MS,DPP-2022,South,Phase 1,NRIS,Como - Crenshaw 115 kV Line,100.00,100.00,100.00,100.00,0.00,0.00,Hybrid,Solar/Battery,Pending Revision Approval,,Not Started,,,,
3042958,J2962,2022-09-15T04:00:00+00:00,2026-12-01T05:00:00+00:00,Southern Illinois Power Cooperative,Hamilton,IL,DPP-2022,Central,Phase 2,NRIS,Akin - Hamilton 138 kV,150.00,150.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042959,J2984,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Clay,AR,DPP-2022,South,Phase 1,NRIS,Corning North to Datto 161kV Line,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042960,J2986,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Arkansas,AR,DPP-2022,South,Phase 1,ERIS,AECC DELUCE - GILLETT 115.0kV,80.00,80.00,80.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042961,J2989,2022-09-14T04:00:00+00:00,2025-06-15T04:00:00+00:00,MIDAMERICAN ENERGY CO.,Hardin,IA,DPP-2022,West,Phase 1,NRIS,Blackhawk (MEC)- Quinn 345 KV,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3042962,J2995,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Chicot,AR,DPP-2022,South,Phase 1,NRIS,CHICOT115kV Substation,80.00,80.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042963,J3001,2022-09-15T04:00:00+00:00,2025-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Pulaski,AR,DPP-2022,South,Phase 1,NRIS,J2134 POI to White Bluff 115kV Line,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042964,J3037,2022-09-13T04:00:00+00:00,2027-08-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Union,AR,DPP-2022,South,Phase 1,NRIS,Eldorado Upland SS 115kV,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042965,J3040,2022-09-13T04:00:00+00:00,2027-10-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Ouachita,AR,DPP-2022,South,Phase 1,NRIS,EL DORADO EHV - MCNEIL EHV 500.0kV,290.00,290.00,290.00,290.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042966,J3015,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,AMEREN ILLINOIS,Iroquois,IL,DPP-2022,Central,Phase 2,ERIS,Gilman - Watseka 138kV,400.00,400.00,400.00,0.00,0.00,0.00,Hybrid,Wind/Battery,Active,,Not Started,,,,
3042967,J3020,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Lyon,MN,DPP-2022,West,Phase 1,NRIS,Lake Yankton to Buffalo Ridge 115kV,165.00,165.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042968,J3025,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Douglas,MN,DPP-2022,West,Phase 1,NRIS,Alexandria to Hudson 115 kV,188.00,188.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042969,J3027,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Stark,IL,DPP-2022,Central,Phase 2,NRIS,7FARGO - 7SANDBURG 345.0kV,300.00,300.00,300.00,300.00,0.00,0.00,Hybrid,Wind/Battery,Active,,Not Started,,,,
3042970,J3028,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,COOPERATIVE ENERGY,Perry,MS,DPP-2022,South,Phase 1,NRIS,Waynesboro 161 - Hintonville 161 161.0kV,100.00,100.00,100.00,100.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3042971,J2932,2022-09-14T04:00:00+00:00,2025-10-01T04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,Henderson,KY,DPP-2022,Central,Phase 2,NRIS,Henderson 161kV,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042972,J2923,2022-09-15T04:00:00+00:00,2028-05-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Columbia,AR,DPP-2022,South,Phase 1,NRIS,EL DORADO EHV - SARPETA 345/115 KV SW STA 345kV,240.00,240.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042973,J2924,2022-09-15T04:00:00+00:00,2027-10-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Columbia,AR,DPP-2022,South,Phase 1,NRIS,EL DORADO EHV - SAREPTA 345/115 SS 345.0kV,222.00,222.00,222.00,222.00,0.00,0.00,Hybrid,Solar/Battery,Active,,Not Started,,,,
3042974,J2936,2022-09-15T04:00:00+00:00,2025-10-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jackson,AR,DPP-2022,South,Phase 1,NRIS,Independence (A)(500kV) to Powerline (B) (500 kV),500.00,500.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-02T05:00:00+00:00,,,
3042975,J3005,2022-09-15T04:00:00+00:00,2025-08-30T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,Havana-Shockey (138kV),150.00,150.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042976,J2963,2022-09-14T04:00:00+00:00,2025-10-01T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,Puro,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3042977,J2925,2022-09-15T04:00:00+00:00,2026-07-31T04:00:00+00:00,AMEREN ILLINOIS,Logan,IL,DPP-2022,Central,Phase 2,NRIS,Gillett,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042978,J2926,2022-09-15T04:00:00+00:00,2026-07-31T04:00:00+00:00,AMEREN ILLINOIS,Franklin,IL,DPP-2022,Central,Phase 2,NRIS,Ashley to West Frankfort-1536,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042979,J2928,2022-09-02T04:00:00+00:00,2026-09-01T04:00:00+00:00,METC,Poinsett,AR,DPP-2022,South,Phase 1,NRIS,Harrisburg 161 kV Substation,160.00,160.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042980,J2979,2022-09-13T04:00:00+00:00,2023-09-30T04:00:00+00:00,AMEREN ILLINOIS,Mason,IL,DPP-2022,Central,Phase 2,NRIS,Mason City West 69 kV Substation,50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042981,J2981,2022-09-14T04:00:00+00:00,2023-09-30T04:00:00+00:00,AMEREN MISSOURI,Audrain,MO,DPP-2022,Central,Phase 2,NRIS,Ameren Centralia 69 kV Substation,30.00,30.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042982,J3013,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,AMEREN ILLINOIS,Washington,IL,DPP-2022,Central,Phase 2,NRIS,Ashley,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Solar/Battery,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042983,J3026,2022-09-14T04:00:00+00:00,2026-10-31T04:00:00+00:00,CLECO POWER LLC,Beauregard,LA,DPP-2022,South,Phase 1,NRIS,Deridder Mill - Roy S Nelson 138 kV,175.00,175.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-31T04:00:00+00:00,,,
3042984,J3007,2022-08-25T04:00:00+00:00,2025-05-15T04:00:00+00:00,METC,Mason,MI,DPP-2022,East (ITC),Phase 1,NRIS,PERE MARQUETTE - LINDEMAN 138.0kV,100.00,100.00,100.00,100.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3042985,J3059,2022-09-15T04:00:00+00:00,2026-07-20T04:00:00+00:00,ITC,Midland,MI,DPP-2022,East (ITC),Phase 1,NRIS,Other_,175.00,175.00,175.00,175.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042986,J3060,2022-09-15T04:00:00+00:00,2026-07-20T04:00:00+00:00,AMEREN ILLINOIS,Perry,IL,DPP-2022,Central,Phase 2,NRIS,7CMDR-7ASTER 345 kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042987,J3070,2022-09-15T04:00:00+00:00,2025-02-27T05:00:00+00:00,MINNESOTA POWER INC.,Morton,ND,DPP-2022,West,Phase 1,ERIS,Square Butte 230 kV Substation East,100.00,100.00,100.00,0.00,0.00,0.00,Wind,Wind Turbine,Active,,Not Started,,,,
3042988,J3051,2024-01-09T05:00:00+00:00,2026-06-30T04:00:00+00:00,GREAT RIVER ENERGY,Chisago,MN,DPP-2022,West,Phase 1,NRIS,Rush City 230 kV,150.00,150.00,150.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3042989,J3043,2022-09-14T04:00:00+00:00,2025-11-01T04:00:00+00:00,AMEREN ILLINOIS,Tazewell,IL,DPP-2022,Central,Phase 2,NRIS,Edwards,200.00,200.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042990,J3044,2022-09-14T04:00:00+00:00,2026-11-01T04:00:00+00:00,AMEREN ILLINOIS,Tazewell,IL,DPP-2022,Central,Phase 2,NRIS,Edwards,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042991,J3046,2022-09-14T04:00:00+00:00,2025-08-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Concordia,LA,DPP-2022,South,Phase 1,NRIS,Red Gum to Metropolis 115 kV,140.00,140.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2023-03-25T04:00:00+00:00,,,
3042992,J3067,2022-09-12T04:00:00+00:00,2025-09-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Morehouse,LA,DPP-2022,South,Phase 1,NRIS,BEEKMAN - NORTH BASTROP 115.0kV,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3042993,J3216,2022-09-15T04:00:00+00:00,2027-04-01T04:00:00+00:00,AMEREN ILLINOIS,Peoria,IL,DPP-2022,Central,Phase 2,NRIS,Bloomington Brokaw,300.00,300.00,300.00,300.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3042994,J3104,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Hinds,MS,DPP-2022,South,Phase 1,NRIS,Tinnin Road 230kV Substation,85.00,85.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3042995,J3125,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Cottonwood,MN,DPP-2022,West,Phase 1,NRIS,Crandall 345 kV Substation,289.00,289.00,0.00,0.00,0.00,0.00,Hybrid,Wind Turbine,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042996,J3205,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Franklin,MS,DPP-2022,South,Phase 1,NRIS,Arlington to Smithdale 115 kV,80.00,80.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3042997,J3206,2022-09-14T04:00:00+00:00,2027-06-01T04:00:00+00:00,ITC MIDWEST,Cerro Gordo,IA,DPP-2022,West,Phase 1,NRIS,Killdeer 345 kV Substation,194.00,194.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3042998,J3203,2022-09-15T04:00:00+00:00,2026-07-20T04:00:00+00:00,METC,Clinton,MI,DPP-2022,East (ITC),Phase 1,NRIS,Bingham - Lookng GL J 138kV,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2023-03-24T04:00:00+00:00,,,
3042999,J3124,2022-09-14T04:00:00+00:00,2026-08-31T04:00:00+00:00,METC,Saginaw,MI,DPP-2022,East (ITC),Phase 1,NRIS,Murphy 345 kV Substation,120.00,120.00,120.00,120.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3043000,J3130,2022-09-09T04:00:00+00:00,2026-06-30T04:00:00+00:00,AMEREN ILLINOIS,Marion,IL,DPP-2022,Central,Phase 2,NRIS,Kinmundy to Salem 138 kV,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3043001,J3218,2022-09-12T04:00:00+00:00,2025-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Nevada,AR,DPP-2022,South,Phase 1,NRIS,Prescott (#337507) to Emmett (#337505),50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3043002,J3131,2022-09-14T04:00:00+00:00,2026-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Columbia,AR,DPP-2022,South,Phase 1,NRIS,El Dorado EHV - Sarepta 345/115KV SW STA 345 kV,300.00,300.00,300.00,0.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3043003,J3132,2022-09-14T04:00:00+00:00,2026-06-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Columbia,AR,DPP-2022,South,Phase 1,NRIS,El Dorado EHV - Sarepta 345/115KV SW STA 345 kV,150.00,150.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3043004,J3133,2022-09-14T04:00:00+00:00,2026-08-31T04:00:00+00:00,WOLVERINE POWER SUPPLY COOPERATIVE,Saginaw,MI,DPP-2022,East (ITC),Phase 1,NRIS,Murphy to Nelson Road 345 kV,120.00,120.00,120.00,120.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3043005,J3201,2022-09-14T04:00:00+00:00,2026-10-31T04:00:00+00:00,COOPERATIVE ENERGY,Walthall,MS,DPP-2022,South,Phase 1,NRIS,Tylertown-Bogalusa 115 kV,148.00,148.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
3043006,J3139,2022-09-13T04:00:00+00:00,2026-06-30T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",Holmes,MS,DPP-2022,South,Phase 1,NRIS,Pickens 230 kV Substation,225.00,225.00,225.00,225.00,0.00,0.00,Solar,Photovoltaic,Active,,Not Started,,,,
3043007,J3202,2022-09-15T04:00:00+00:00,2026-10-31T04:00:00+00:00,AMEREN MISSOURI,Iron,MO,DPP-2022,Central,Phase 2,NRIS,5CLARK    - 5PILTMA   161.0kV,120.00,120.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-10-27T04:00:00+00:00,,,
3043008,J3140,2022-09-14T04:00:00+00:00,2026-08-31T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Porter,IN,DPP-2022,Central,Phase 2,NRIS,South Valparaiso 138 kV Substation,50.00,50.00,50.00,50.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3043009,J3169,2022-09-14T04:00:00+00:00,2026-06-30T04:00:00+00:00,"ENTERGY TEXAS, INC.",Hardin,TX,DPP-2022,South,Phase 1,NRIS,Cypress 138 kV Substation,200.00,200.00,200.00,200.00,0.00,0.00,Battery Storage,Battery Storage,Active,,Not Started,,,,
3043010,J3193,2022-09-15T04:00:00+00:00,2025-10-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Hot Spring,AR,DPP-2022,South,Phase 1,NRIS,POYEN-GIFFORD 115 kV,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-07-30T04:00:00+00:00,,,
